feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
114,172,352597,14,false,4,166,3,0.0010923435,2176,1009,11935,18,18,9,26,22,0.003960396,0.0018373909,0.26666668,true
133,160,327086,13,false,3,152,1,0.0011662544,2149,938,12631,18,17,9,26,22,0.0031948881,0.0013953488,0.21428572,true
121,86,342044,21,false,3,166,2,0.0011850017,2266,1040,14874,18,17,9,26,22,0.0028818443,0.0013233348,0.13636364,true
125,180,343983,14,false,4,155,2,0.0011632725,2035,976,10980,18,17,9,26,22,0.0040941657,0.0019646366,0.26666668,true
105,76,333407,22,false,3,153,2,0.001207112,2326,1012,15119,18,17,9,26,22,0.0029615005,0.0012892135,0.13043478,true
128,142,344391,21,false,3,164,2,0.0011908959,2394,1037,16343,18,17,9,26,22,0.0028901733,0.0012526097,0.13636364,true
126,168,343370,14,false,3,159,3,0.0010761824,2210,956,12888,18,18,9,26,22,0.0031347962,0.0013568521,0.2,true
120,130,345410,20,false,3,154,1,0.0011415443,2361,994,14872,18,17,9,26,22,0.0030150753,0.00127011,0.14285715,true
137,147,341943,20,false,3,165,2,0.001222511,2206,1009,13132,18,17,9,26,22,0.0029702971,0.0013593113,0.14285715,true
135,172,464529,11,false,6,162,12,0.00090207753,2248,1250,11522,18,18,9,26,22,0.004796163,0.0026678524,0.5,true
119,145,429637,15,false,5,165,11,0.00091834745,2387,1207,14020,18,17,9,26,22,0.0041390727,0.0020938024,0.3125,true
120,134,317035,12,false,3,156,2,0.0011421051,1976,914,10930,18,17,9,26,22,0.0032786885,0.0015174507,0.23076923,true
123,121,329852,19,false,3,167,2,0.0011662447,2488,980,16258,18,18,9,26,22,0.003058104,0.0012053034,0.15,true
128,136,356351,16,false,3,156,3,0.0011061267,2316,998,15352,18,18,9,26,22,0.003003003,0.0012947777,0.1764706,true
134,106,354901,16,false,4,164,3,0.0010738861,2284,1009,13745,18,18,9,26,22,0.003960396,0.0017505471,0.23529412,true
117,167,329465,12,false,4,156,2,0.0011261262,2102,938,11515,18,18,9,26,22,0.004259851,0.0019020448,0.30769232,true
114,167,432306,10,false,5,176,10,0.0009686321,2113,1200,10500,18,17,9,26,22,0.0041631972,0.0023651845,0.45454547,true
142,162,437379,18,false,5,162,11,0.00093783264,2233,1210,12034,18,17,9,26,22,0.0041288193,0.0022381379,0.2631579,true
122,156,361271,14,false,4,162,5,0.0010888996,2185,1069,13374,18,18,9,26,22,0.0037383179,0.0018298262,0.26666668,true
44,101,301886,8,false,3,160,1,0.0012001536,1476,832,4895,18,17,8,26,22,0.0036014405,0.0020311442,0.33333334,true
44,119,314857,12,false,3,160,2,0.0012063576,1674,905,7078,18,17,9,26,22,0.0033112583,0.0017910447,0.23076923,true
51,96,314674,8,false,3,158,3,0.0011585053,1664,909,6977,18,17,9,26,22,0.0032967033,0.0018018018,0.33333334,true
98,112,405594,24,false,5,167,11,0.0008977265,1960,1185,8836,18,18,9,26,22,0.0042158514,0.0025497195,0.2,true
108,134,329224,27,false,4,154,2,0.00109583,2011,957,10037,18,17,9,26,22,0.0041753654,0.0019880715,0.14285715,true
91,106,347604,24,false,8,152,4,0.001009693,2219,987,12776,18,17,9,26,22,0.008097166,0.0036036037,0.32,true
103,154,373827,44,false,3,154,6,0.001010101,2533,1117,17789,18,18,9,26,22,0.0026833632,0.001183899,0.06666667,true
86,115,445941,23,false,5,161,9,0.0009422541,2177,1219,11807,18,17,9,26,22,0.0040983604,0.002295684,0.20833333,true
97,82,409586,15,false,5,161,12,0.0008835886,1991,1161,9366,18,17,9,26,22,0.004302926,0.00251004,0.3125,true
98,94,329086,12,false,3,155,2,0.0011228317,1574,899,5529,18,18,9,26,22,0.0033333334,0.0019047619,0.23076923,true
68,126,316102,8,false,3,156,1,0.0011837982,1377,942,3517,18,17,9,26,22,0.0031813362,0.0021770683,0.33333334,true
136,138,341932,18,false,4,152,2,0.0011194976,2692,986,18091,18,17,9,26,22,0.004052685,0.0014853324,0.21052632,true
95,101,418033,15,false,5,168,11,0.0009108412,1836,1214,6721,18,18,9,26,22,0.004115226,0.002721829,0.3125,true
102,99,326309,19,false,3,154,1,0.0011205754,1713,917,7427,18,17,9,26,22,0.003267974,0.0017502917,0.15,true
94,113,339833,20,false,3,160,2,0.0011031064,2176,969,12457,18,17,9,26,22,0.0030927835,0.0013780432,0.14285715,true
120,126,334083,24,false,3,159,1,0.0011295048,2031,962,10736,18,18,9,26,22,0.0031152647,0.001476378,0.12,true
96,157,346132,27,false,3,162,4,0.0010851265,2605,1027,18249,18,17,9,26,22,0.0029182879,0.0011511896,0.10714286,true
158,166,356285,19,false,3,167,1,0.0010905268,1839,994,8018,18,18,9,26,22,0.0030150753,0.0016304348,0.15,true
104,110,351506,20,false,3,165,3,0.0010313939,1765,986,8149,18,18,9,26,22,0.0030395137,0.0016987543,0.14285715,true
105,171,351931,19,false,4,166,3,0.0010656728,2345,1040,14629,18,17,9,26,22,0.003842459,0.0017050299,0.2,true
116,113,345372,32,false,3,162,4,0.0010512995,2428,1021,16352,18,17,9,26,22,0.0029354207,0.0012350761,0.09090909,true
159,138,378823,37,false,4,164,2,0.0010067434,3156,1099,24538,18,17,9,26,22,0.0036363637,0.0012670257,0.10526316,true
104,116,327907,13,false,3,161,1,0.0010972252,1629,901,6602,18,17,9,26,22,0.0033259424,0.0018404908,0.21428572,true
93,93,476738,21,false,5,173,12,0.000835044,1955,1256,8606,18,17,9,26,22,0.003977725,0.0025562372,0.22727273,true
112,118,383907,31,false,8,160,9,0.00092534785,2717,1147,19011,18,17,9,26,22,0.006968641,0.0029433407,0.25,true
114,173,376291,22,false,3,165,6,0.0009494396,3310,1069,26864,18,18,9,26,22,0.0028037382,0.0009060707,0.13043478,true
112,98,351709,35,false,3,162,1,0.0011445467,2429,1019,16279,18,17,9,26,22,0.0029411765,0.001234568,0.083333336,true
109,154,338845,14,false,3,154,4,0.0010551885,2087,971,11900,18,17,9,26,22,0.0030864198,0.0014367816,0.2,true
95,210,352588,30,false,7,167,6,0.0011608232,2619,1177,9823,18,17,9,26,22,0.005942275,0.0026717556,0.22580644,true
89,151,331415,14,false,3,157,3,0.0011053983,2168,949,12288,18,18,9,26,22,0.0031578948,0.0013831259,0.2,true
162,154,373920,30,false,4,156,3,0.0009764135,4676,1067,42678,18,17,9,26,22,0.0037453184,0.0008552491,0.12903225,true
133,171,363916,25,false,3,153,4,0.00104509,2932,1027,19962,18,18,9,26,22,0.0029182879,0.0010228435,0.115384616,true
103,126,351966,14,false,4,152,2,0.0010622902,1968,957,10226,18,17,9,26,22,0.0041753654,0.002031488,0.26666668,true
96,102,339203,10,false,3,157,2,0.0011064925,1453,932,4465,18,17,9,26,22,0.003215434,0.0020632737,0.27272728,true
85,105,315884,10,false,3,154,1,0.0011594571,1510,881,4906,18,17,9,26,22,0.0034013605,0.00198544,0.27272728,true
83,110,336073,14,false,3,155,1,0.0011110194,1739,906,7611,18,18,9,26,22,0.0033076075,0.0017241379,0.2,true
105,157,364278,28,false,3,155,5,0.0010430963,3641,1088,30734,18,18,9,26,22,0.002754821,0.0008237232,0.10344828,true
98,149,346547,12,false,3,154,3,0.001075497,1885,950,9330,18,17,9,26,22,0.0031545742,0.0015906681,0.23076923,true
110,134,374801,25,false,6,167,2,0.0010071218,2284,1096,13805,18,18,9,26,22,0.0054694624,0.0026258205,0.23076923,true
104,124,358600,21,false,4,151,3,0.0010425944,2447,997,15709,18,18,9,26,22,0.004008016,0.001633987,0.18181819,true
105,114,351281,21,false,3,153,3,0.0010689842,2354,987,14624,18,18,9,26,22,0.0030364373,0.0012738854,0.13636364,true
99,161,337348,11,false,3,155,1,0.0011129493,1687,902,6983,18,18,9,26,22,0.003322259,0.0017772511,0.25,true
97,123,351228,19,false,4,160,2,0.0011208655,1900,994,9329,18,17,9,26,22,0.0040201005,0.0021041557,0.2,true
118,148,340727,10,false,3,158,2,0.0011192979,1655,956,6702,18,17,9,26,22,0.0031347962,0.0018115942,0.27272728,true
123,154,345152,14,false,3,157,2,0.0010825557,1810,936,8525,18,18,9,26,22,0.0032017075,0.0016565433,0.2,true
102,137,337298,16,false,8,156,3,0.0011424435,2161,1006,12751,18,17,9,26,22,0.007944389,0.0037002775,0.47058824,true
108,118,345010,19,false,3,153,2,0.0010873087,2216,942,12996,18,17,9,26,22,0.0031813362,0.0013531799,0.15,true
114,150,352176,13,false,3,159,2,0.0010940919,1912,926,9429,18,18,9,26,22,0.003236246,0.0015682174,0.21428572,true
121,124,346012,21,false,3,158,2,0.0011126526,2292,973,13928,18,17,9,26,22,0.0030800821,0.0013083298,0.13636364,true
104,136,355331,16,false,4,160,3,0.0010476183,1945,1009,5583,18,17,9,26,22,0.003960396,0.0020554985,0.23529412,true
106,101,330505,11,false,3,153,3,0.0011217128,1946,946,10026,18,17,9,25,22,0.0031678986,0.0015408321,0.25,true
110,134,362021,29,false,3,159,4,0.0010519576,2897,1029,20096,18,18,9,26,22,0.0029126212,0.0010351967,0.1,true
88,111,344675,34,false,7,158,4,0.0010234407,2792,1121,10762,18,17,9,26,23,0.006238859,0.0025062656,0.2,true
97,122,368177,47,false,13,158,7,0.0009405816,3019,1139,3369,18,18,9,26,22,0.0114035085,0.004304636,0.27083334,true
101,177,335252,14,false,3,158,2,0.0011029493,1759,931,8242,18,17,9,26,22,0.003218884,0.0017045455,0.2,true
97,122,365459,25,false,3,152,4,0.0010911248,3055,1104,23029,18,18,9,26,22,0.0027149322,0.0009816753,0.115384616,true
116,103,355115,16,false,5,156,3,0.0010887692,2207,1002,12703,18,17,9,26,22,0.0049850447,0.0022644927,0.29411766,true
97,135,350151,29,false,9,161,3,0.0010820776,2434,1033,15963,18,17,9,26,22,0.008704062,0.0036960985,0.3,true
104,104,434243,18,false,5,168,11,0.0008773132,1903,1192,7763,18,18,9,26,22,0.004191115,0.0026260505,0.2631579,true
87,116,304863,6,false,3,161,0,0.001127224,1245,779,2403,18,18,8,26,22,0.0038461538,0.0024077047,0.42857143,true
85,119,352359,16,false,3,162,1,0.0010887692,1622,900,6835,18,17,8,26,22,0.0033296337,0.0018484289,0.1764706,true
103,110,344854,15,false,3,159,2,0.0010001141,1811,890,9189,18,18,9,26,22,0.0033670033,0.0016556291,0.1875,true
107,109,384285,14,false,5,168,9,0.00095863576,1783,1134,6554,18,18,9,26,22,0.004405286,0.0028026905,0.33333334,true
77,124,349479,22,false,4,165,1,0.0011315318,2096,1009,10018,18,17,9,26,22,0.003960396,0.0019074869,0.17391305,true
113,111,359025,18,false,3,156,8,0.00097329135,1816,1086,9399,18,17,9,26,22,0.0027598897,0.0016510732,0.15789473,true
84,116,408353,21,false,5,162,11,0.00093493523,2772,1220,18741,18,17,9,26,22,0.004095004,0.0018031014,0.22727273,true
100,109,401308,19,false,5,165,9,0.000962769,1901,1157,8028,18,17,9,26,22,0.0043177893,0.0026288119,0.25,true
108,114,334430,20,false,4,151,3,0.0011286037,2163,984,13298,18,18,9,26,22,0.004060914,0.0018484289,0.1904762,true
116,158,384670,20,false,4,175,5,0.0010073119,2194,1113,7541,18,17,9,26,22,0.0035906644,0.0018223234,0.1904762,true
85,95,403890,18,false,5,172,10,0.0009831903,1978,1207,8989,18,17,9,26,22,0.0041390727,0.0025265284,0.2631579,true
120,170,337807,16,false,3,152,3,0.0011343843,1902,950,9648,18,17,9,26,22,0.0031545742,0.0015764582,0.1764706,true
118,160,342650,31,false,11,149,4,0.0011406022,2857,1074,20530,18,18,9,26,22,0.0102325585,0.0038488454,0.34375,true
111,108,359113,11,false,7,153,5,0.0010744131,1858,1052,9277,18,17,9,26,22,0.0066476734,0.0037654652,0.5833333,true
107,149,313034,9,false,3,171,1,0.0012226977,1937,926,10163,18,17,9,26,22,0.003236246,0.0015479876,0.3,true
115,169,314363,11,false,3,173,1,0.0012070053,1958,942,10081,18,17,9,26,22,0.0031813362,0.0015313936,0.25,true
98,109,435187,16,false,5,175,11,0.00093875703,2048,1224,9220,18,17,9,26,22,0.0040816325,0.0024402146,0.29411766,true
94,104,430660,28,false,5,170,9,0.00093699293,2289,1190,12965,18,17,9,26,22,0.004198153,0.0021834061,0.1724138,true
125,181,333645,16,false,3,181,2,0.0011051513,2157,1032,13086,18,18,9,26,22,0.0029041627,0.0013901761,0.1764706,true
88,288,468819,25,false,5,170,16,0.00084572483,2583,1353,8926,18,17,9,26,22,0.0036927622,0.0019349845,0.1923077,true
104,116,358348,18,false,3,160,7,0.0010040605,2116,1050,12016,18,17,9,26,22,0.0028544243,0.0014170996,0.15789473,true
116,165,326067,15,false,3,177,1,0.0011298776,2090,980,12343,18,18,9,26,23,0.003058104,0.0014347202,0.1875,true
99,100,432238,21,false,5,168,9,0.0009379763,1831,1150,7599,18,18,9,26,22,0.0043440484,0.0027292576,0.22727273,true
98,118,423121,14,false,5,171,10,0.0009265227,1922,1153,7906,18,17,9,26,22,0.0043327557,0.002600104,0.33333334,true
100,95,442589,27,false,5,172,10,0.0009345542,2268,1251,13492,18,17,9,26,23,0.0039936104,0.002203614,0.17857143,true
110,127,442269,21,false,5,170,11,0.0009227131,2032,1233,10277,18,17,9,26,22,0.0040518637,0.0024594197,0.22727273,true
128,132,424102,9,false,5,174,9,0.001014287,1856,1180,7753,18,17,9,26,22,0.0042337,0.0026925148,0.5,true
100,113,338026,6,false,4,163,1,0.0010716199,1338,912,2855,18,18,9,26,22,0.004381161,0.002987304,0.5714286,true
125,110,330039,14,false,3,158,1,0.001110134,1590,912,5963,18,18,9,26,22,0.0032858707,0.0018856066,0.2,true
80,156,330467,8,false,4,154,2,0.0010972421,1552,920,5237,18,18,9,26,22,0.0043431055,0.0025756601,0.44444445,true
137,94,389191,34,false,4,156,5,0.0010588013,2429,1140,9312,18,17,9,26,22,0.0035056968,0.0016460905,0.114285715,true
116,115,329537,23,false,3,152,1,0.0010762805,2156,889,12393,18,18,9,26,22,0.0033707866,0.0013908206,0.125,true
92,102,323515,16,false,3,150,1,0.0011077785,1710,896,7019,18,17,9,26,22,0.0033444816,0.0017533606,0.1764706,true
137,125,476161,35,false,5,159,17,0.00069862744,3515,1388,14054,18,18,8,26,22,0.003599712,0.0014220705,0.1388889,true
97,106,338684,18,false,3,161,1,0.0010532043,1805,904,8328,18,17,9,26,22,0.0033149172,0.0016611295,0.15789473,true
111,82,353166,21,false,3,157,4,0.0010069774,1932,995,10379,18,18,9,26,22,0.003012048,0.0015519917,0.13636364,true
84,146,337681,12,false,3,158,2,0.0011120479,2227,925,12712,18,17,9,26,22,0.0032397409,0.0013464991,0.23076923,true
101,98,427850,16,false,5,169,10,0.0009118761,1834,1205,4588,18,18,9,26,22,0.004145937,0.0027247956,0.29411766,true
102,131,357694,20,false,3,161,2,0.0010804505,1981,993,10423,18,17,9,26,22,0.0030181087,0.0015136226,0.14285715,true
96,103,397306,19,false,5,168,9,0.00091757416,1859,1157,7539,18,17,9,26,22,0.0043177893,0.002688172,0.25,true
116,118,388908,18,false,5,168,9,0.0009173079,1913,1125,7864,18,18,9,26,22,0.004440497,0.0026123303,0.2631579,true
114,165,336583,15,false,3,161,1,0.0011197812,1712,942,7379,18,17,9,26,22,0.0031813362,0.0017513135,0.1875,true
108,116,334122,33,false,3,166,1,0.0010622388,2278,972,14779,18,17,9,26,22,0.0030832477,0.0013163668,0.0882353,true
106,102,330182,15,false,3,156,1,0.0011025276,1642,885,6352,18,17,9,26,22,0.0033860046,0.0018259282,0.1875,true
109,106,319213,14,false,3,160,1,0.0011122811,1673,878,6796,18,18,9,26,22,0.0034129692,0.0017921147,0.2,true
89,154,418545,32,false,5,166,11,0.0008831418,2468,1240,7900,18,18,9,26,22,0.004029009,0.0020251113,0.15151516,true
117,120,397777,21,false,5,167,9,0.0009459483,1974,1174,8833,18,18,9,26,22,0.004255319,0.0025316456,0.22727273,true
124,139,444196,16,false,5,171,11,0.00087791175,2027,1232,9118,18,18,9,26,22,0.00405515,0.0024654833,0.29411766,true
100,139,337875,20,false,3,159,1,0.0011159696,2011,947,10927,18,17,9,26,22,0.003164557,0.0014910537,0.14285715,true
96,120,318833,21,false,3,153,1,0.0011516166,1762,908,7728,18,18,9,26,22,0.0033003301,0.001701645,0.13636364,true
109,130,333432,20,false,3,152,1,0.0010729219,1860,903,9915,18,17,9,26,22,0.003318584,0.0016120365,0.14285715,true
104,114,421351,20,false,5,164,11,0.000866046,2035,1195,8838,18,17,9,26,22,0.004180602,0.0024557956,0.23809524,true
132,123,358807,25,false,3,154,3,0.0010223772,2165,990,12869,18,17,9,26,22,0.0030272452,0.0013850415,0.115384616,true
127,105,335295,18,false,3,156,1,0.001103293,1850,920,9712,18,17,9,26,22,0.0032573289,0.0016207455,0.15789473,true
112,109,313825,20,false,3,150,1,0.0011064156,1799,866,8518,18,18,9,26,22,0.0034602077,0.0016666667,0.14285715,true
117,114,328970,19,false,3,157,2,0.0011544457,1804,947,8977,18,17,9,26,22,0.003164557,0.0016620499,0.15,true
102,106,333657,22,false,7,154,1,0.001100341,2378,937,15357,18,17,9,26,22,0.0074626864,0.0029424129,0.3043478,true
109,160,355848,32,false,6,163,5,0.0010741553,2272,1070,14433,18,17,9,26,22,0.005602241,0.0026396832,0.18181819,true
111,164,327482,15,false,3,149,4,0.0010830638,2176,960,12941,18,17,9,26,22,0.003121748,0.0013780432,0.1875,true
116,101,330715,27,false,3,159,3,0.0011009617,2389,978,15506,18,17,9,26,22,0.0030643514,0.0012552302,0.10714286,true
106,145,376038,21,false,8,160,4,0.0010961993,2921,1149,21338,18,17,9,26,23,0.006956522,0.0027378509,0.36363637,true
126,139,375162,40,false,10,157,7,0.0009407394,2181,1252,13127,18,17,9,26,22,0.007980846,0.0045829513,0.24390244,true
86,125,361801,22,false,4,161,3,0.0010946154,2210,1061,12778,18,18,9,26,22,0.0037664783,0.0018091361,0.17391305,true
112,119,350909,16,false,3,158,2,0.0010963371,2118,966,11503,18,18,9,26,22,0.0031023785,0.0014157621,0.1764706,true
86,141,341897,14,false,3,161,1,0.0011444612,2636,936,18091,18,17,9,26,22,0.0032017075,0.0011376564,0.2,true
101,88,344328,13,false,4,159,1,0.0011372649,1702,950,6833,18,17,9,26,22,0.0042060986,0.0023487962,0.2857143,true
128,139,364617,20,false,3,164,6,0.0010310191,2220,1043,13495,18,18,9,26,22,0.0028735632,0.0013507429,0.14285715,true
112,124,368099,14,false,4,162,2,0.0010824689,2086,975,11364,18,17,9,26,22,0.0040983604,0.0019166267,0.26666668,true
124,150,350091,20,false,3,162,2,0.0010977485,2131,974,12366,18,18,9,26,22,0.003076923,0.0014071295,0.14285715,true
127,103,340157,15,false,3,160,1,0.0011172205,2122,927,11488,18,18,9,26,22,0.0032327587,0.0014130947,0.1875,true
112,156,324326,18,false,3,163,2,0.0011492163,1814,930,8659,18,18,9,26,23,0.0032223416,0.0016528926,0.15789473,true
96,116,405608,15,false,5,170,9,0.00094947865,1803,1193,6560,18,18,9,26,22,0.004187605,0.0027716185,0.3125,true
154,171,354698,23,false,3,157,5,0.0009707892,3574,992,28862,18,18,9,26,22,0.003021148,0.0008391608,0.125,true
95,126,334902,16,false,3,160,4,0.0010602641,2001,945,11062,18,17,9,26,22,0.0031712474,0.0014985015,0.1764706,true
112,122,398176,17,false,5,169,11,0.0008811549,1891,1174,7151,18,17,9,26,22,0.004255319,0.002642706,0.2777778,true
106,105,376210,34,false,3,165,6,0.0009754785,2925,1118,22737,18,17,9,26,22,0.0026809652,0.0010252905,0.08571429,true
124,246,357295,24,false,3,156,3,0.000958394,2895,984,20301,18,17,9,26,22,0.0030456854,0.0010359116,0.12,true
132,131,314180,13,false,3,159,1,0.0011862122,1687,887,6437,18,18,9,26,22,0.0033783785,0.0017772511,0.21428572,true
74,139,317709,10,false,3,160,2,0.0011892933,1383,896,3206,18,17,9,26,22,0.0033444816,0.00216763,0.27272728,true
98,107,345963,10,false,3,166,1,0.0010862838,1605,943,6097,18,17,9,26,22,0.003177966,0.001867995,0.27272728,true
121,113,321680,9,false,3,163,2,0.0011248677,1654,900,5980,18,17,9,26,22,0.0033296337,0.0018126888,0.3,true
116,176,415637,12,false,5,183,9,0.000977944,2043,1182,9947,18,17,9,26,22,0.0042265425,0.002446184,0.3846154,true
132,137,326944,16,false,3,163,1,0.0011394647,2136,918,11851,18,17,9,26,22,0.0032644179,0.0014038371,0.1764706,true
105,106,332058,20,false,3,158,2,0.001125805,1617,925,6176,18,17,9,26,22,0.0032397409,0.0018541409,0.14285715,true
134,175,356041,26,false,3,162,7,0.00096234516,3321,1023,25232,18,17,9,26,22,0.0029296875,0.00090307044,0.11111111,true
107,108,330983,17,false,3,163,1,0.0011707173,2003,939,10817,18,17,9,26,22,0.0031914893,0.001497006,0.16666667,true
124,133,344118,20,false,3,164,2,0.0011224272,2366,976,14560,18,17,9,26,22,0.0030706243,0.0012674271,0.14285715,true
102,87,342967,25,false,3,158,3,0.0010851031,2186,967,13643,18,17,9,26,22,0.0030991735,0.0013717421,0.115384616,true
102,170,316920,13,false,3,155,3,0.0011669054,1900,934,9245,18,17,9,26,22,0.0032085562,0.0015781168,0.21428572,true
104,113,341644,11,false,3,149,3,0.0011078818,2070,942,11901,18,17,9,26,22,0.0031813362,0.0014485755,0.25,true
108,111,359553,13,false,11,145,2,0.00085357844,2125,949,6555,18,18,8,26,22,0.011578947,0.0051740357,0.78571427,true
88,110,405880,17,false,5,172,9,0.0009451796,1809,1140,7497,18,18,9,26,22,0.004382121,0.002762431,0.2777778,true
100,119,361064,21,false,6,161,2,0.0010326693,2007,1023,10822,18,18,9,26,22,0.005859375,0.002988048,0.27272728,true
106,119,443496,32,false,5,171,14,0.00085752347,2593,1305,8671,18,17,9,26,22,0.0038284839,0.001927525,0.15151516,true
86,106,349019,23,false,3,152,3,0.0010408517,2266,964,13333,18,18,9,26,22,0.0031088083,0.0013233348,0.125,true
125,131,333418,14,false,3,162,1,0.0011427483,1714,908,7459,18,17,9,26,22,0.0033003301,0.0017492712,0.2,true
68,163,337704,15,false,5,165,3,0.0011251459,1933,998,9194,18,18,9,26,22,0.005005005,0.0025853154,0.3125,true
102,150,325454,22,false,3,149,2,0.0010926524,1951,914,9963,18,18,9,26,22,0.0032786885,0.0015368853,0.13043478,true
105,125,311669,6,false,3,157,1,0.0011787099,1471,876,4701,18,18,9,26,22,0.0034207525,0.0020380435,0.42857143,true
111,116,344278,23,false,3,159,3,0.0011032518,2101,979,12104,18,17,9,26,22,0.0030612245,0.0014272121,0.125,true
123,174,339601,14,false,3,162,1,0.001129573,2060,949,11428,18,17,9,26,22,0.0031578948,0.0014556041,0.2,true
109,127,327482,10,false,3,161,1,0.0011792633,1567,906,6518,18,17,9,26,22,0.0033076075,0.0019132653,0.27272728,true
112,121,455309,10,false,5,170,14,0.00087715994,1988,1238,9175,18,18,9,26,22,0.0040355125,0.0025138261,0.45454547,true
